num_polls,julian_date,date_most_recent_poll,median_margin,median_std_dev,state_num
0,022,001,0.31,-999.00,3
0,022,001,-27.60,-999.00,4
0,022,001,29.20,-999.00,5
0,022,001,13.50,-999.00,6
0,022,001,20.10,-999.00,7
0,022,001,86.80,-999.00,8
0,022,001,19.00,-999.00,9
0,022,001,-3.40,-999.00,10
0,022,001,0.24,-999.00,11
0,022,001,29.50,-999.00,12
0,022,001,-30.80,-999.00,13
0,022,001,17.00,-999.00,14
0,022,001,-16.10,-999.00,15
0,022,001,-8.20,-999.00,16
0,022,001,-14.70,-999.00,17
0,022,001,-25.90,-999.00,18
0,022,001,-18.60,-999.00,19
0,022,001,9.10,-999.00,20
0,022,001,33.20,-999.00,21
0,022,001,33.50,-999.00,22
0,022,001,2.80,-999.00,23
0,022,001,7.10,-999.00,24
0,022,001,-16.50,-999.00,25
0,022,001,-15.40,-999.00,26
0,022,001,-16.40,-999.00,27
0,022,001,-19.20,-999.00,28
0,022,001,2.40,-999.00,29
0,022,001,7.40,-999.00,30
0,022,001,15.90,-999.00,31
0,022,001,10.80,-999.00,32
0,022,001,23.10,-999.00,33
0,022,001,-1.30,-999.00,34
0,022,001,-33.40,-999.00,35
0,022,001,-8.00,-999.00,36
0,022,001,-33.10,-999.00,37
0,022,001,16.10,-999.00,38
0,022,001,1.20,-999.00,39
0,022,001,20.80,-999.00,40
0,022,001,-11.70,-999.00,41
0,022,001,-26.20,-999.00,42
0,022,001,-23.20,-999.00,43
0,022,001,-5.60,-999.00,44
0,022,001,-20.50,-999.00,45
0,022,001,35.40,-999.00,46
0,022,001,10.10,-999.00,47
0,022,001,19.20,-999.00,48
0,022,001,-38.90,-999.00,49
0,022,001,0.63,-999.00,50
0,022,001,-43.40,-999.00,51
0,021,001,-25.50,-999.00,1
0,021,001,-10.10,-999.00,2
0,021,001,0.31,-999.00,3
0,021,001,-27.60,-999.00,4
0,021,001,29.20,-999.00,5
0,021,001,13.50,-999.00,6
0,021,001,20.10,-999.00,7
0,021,001,86.80,-999.00,8
0,021,001,19.00,-999.00,9
0,021,001,-3.40,-999.00,10
0,021,001,0.24,-999.00,11
0,021,001,29.50,-999.00,12
0,021,001,-30.80,-999.00,13
0,021,001,17.00,-999.00,14
0,021,001,-16.10,-999.00,15
0,021,001,-8.20,-999.00,16
0,021,001,-14.70,-999.00,17
0,021,001,-25.90,-999.00,18
0,021,001,-18.60,-999.00,19
0,021,001,9.10,-999.00,20
0,021,001,33.20,-999.00,21
0,021,001,33.50,-999.00,22
0,021,001,2.80,-999.00,23
0,021,001,7.10,-999.00,24
0,021,001,-16.50,-999.00,25
0,021,001,-15.40,-999.00,26
0,021,001,-16.40,-999.00,27
0,021,001,-19.20,-999.00,28
0,021,001,2.40,-999.00,29
0,021,001,7.40,-999.00,30
0,021,001,15.90,-999.00,31
0,021,001,10.80,-999.00,32
0,021,001,23.10,-999.00,33
0,021,001,-1.30,-999.00,34
0,021,001,-33.40,-999.00,35
0,021,001,-8.00,-999.00,36
0,021,001,-33.10,-999.00,37
0,021,001,16.10,-999.00,38
0,021,001,1.20,-999.00,39
0,021,001,20.80,-999.00,40
0,021,001,-11.70,-999.00,41
0,021,001,-26.20,-999.00,42
0,021,001,-23.20,-999.00,43
0,021,001,-5.60,-999.00,44
0,021,001,-20.50,-999.00,45
0,021,001,35.40,-999.00,46
0,021,001,10.10,-999.00,47
0,021,001,19.20,-999.00,48
0,021,001,-38.90,-999.00,49
0,021,001,0.63,-999.00,50
0,021,001,-43.40,-999.00,51
0,020,001,-25.50,-999.00,1
0,020,001,-10.10,-999.00,2
0,020,001,0.31,-999.00,3
0,020,001,-27.60,-999.00,4
0,020,001,29.20,-999.00,5
0,020,001,13.50,-999.00,6
0,020,001,20.10,-999.00,7
0,020,001,86.80,-999.00,8
0,020,001,19.00,-999.00,9
0,020,001,-3.40,-999.00,10
0,020,001,0.24,-999.00,11
0,020,001,29.50,-999.00,12
0,020,001,-30.80,-999.00,13
0,020,001,17.00,-999.00,14
0,020,001,-16.10,-999.00,15
0,020,001,-8.20,-999.00,16
0,020,001,-14.70,-999.00,17
0,020,001,-25.90,-999.00,18
0,020,001,-18.60,-999.00,19
0,020,001,9.10,-999.00,20
0,020,001,33.20,-999.00,21
0,020,001,33.50,-999.00,22
0,020,001,2.80,-999.00,23
0,020,001,7.10,-999.00,24
0,020,001,-16.50,-999.00,25
0,020,001,-15.40,-999.00,26
0,020,001,-16.40,-999.00,27
0,020,001,-19.20,-999.00,28
0,020,001,2.40,-999.00,29
0,020,001,7.40,-999.00,30
0,020,001,15.90,-999.00,31
0,020,001,10.80,-999.00,32
0,020,001,23.10,-999.00,33
0,020,001,-1.30,-999.00,34
0,020,001,-33.40,-999.00,35
0,020,001,-8.00,-999.00,36
0,020,001,-33.10,-999.00,37
0,020,001,16.10,-999.00,38
0,020,001,1.20,-999.00,39
0,020,001,20.80,-999.00,40
0,020,001,-11.70,-999.00,41
0,020,001,-26.20,-999.00,42
0,020,001,-23.20,-999.00,43
0,020,001,-5.60,-999.00,44
0,020,001,-20.50,-999.00,45
0,020,001,35.40,-999.00,46
0,020,001,10.10,-999.00,47
0,020,001,19.20,-999.00,48
0,020,001,-38.90,-999.00,49
0,020,001,0.63,-999.00,50
0,020,001,-43.40,-999.00,51
0,019,001,-25.50,-999.00,1
0,019,001,-10.10,-999.00,2
0,019,001,0.31,-999.00,3
0,019,001,-27.60,-999.00,4
0,019,001,29.20,-999.00,5
0,019,001,13.50,-999.00,6
0,019,001,20.10,-999.00,7
0,019,001,86.80,-999.00,8
0,019,001,19.00,-999.00,9
0,019,001,-3.40,-999.00,10
0,019,001,0.24,-999.00,11
0,019,001,29.50,-999.00,12
0,019,001,-30.80,-999.00,13
0,019,001,17.00,-999.00,14
0,019,001,-16.10,-999.00,15
0,019,001,-8.20,-999.00,16
0,019,001,-14.70,-999.00,17
0,019,001,-25.90,-999.00,18
0,019,001,-18.60,-999.00,19
0,019,001,9.10,-999.00,20
0,019,001,33.20,-999.00,21
0,019,001,33.50,-999.00,22
0,019,001,2.80,-999.00,23
0,019,001,7.10,-999.00,24
0,019,001,-16.50,-999.00,25
0,019,001,-15.40,-999.00,26
0,019,001,-16.40,-999.00,27
0,019,001,-19.20,-999.00,28
0,019,001,2.40,-999.00,29
0,019,001,7.40,-999.00,30
0,019,001,15.90,-999.00,31
0,019,001,10.80,-999.00,32
0,019,001,23.10,-999.00,33
0,019,001,-1.30,-999.00,34
0,019,001,-33.40,-999.00,35
0,019,001,-8.00,-999.00,36
0,019,001,-33.10,-999.00,37
0,019,001,16.10,-999.00,38
0,019,001,1.20,-999.00,39
0,019,001,20.80,-999.00,40
0,019,001,-11.70,-999.00,41
0,019,001,-26.20,-999.00,42
0,019,001,-23.20,-999.00,43
0,019,001,-5.60,-999.00,44
0,019,001,-20.50,-999.00,45
0,019,001,35.40,-999.00,46
0,019,001,10.10,-999.00,47
0,019,001,19.20,-999.00,48
0,019,001,-38.90,-999.00,49
0,019,001,0.63,-999.00,50
0,019,001,-43.40,-999.00,51
0,018,001,-25.50,-999.00,1
0,018,001,-10.10,-999.00,2
0,018,001,0.31,-999.00,3
0,018,001,-27.60,-999.00,4
0,018,001,29.20,-999.00,5
0,018,001,13.50,-999.00,6
0,018,001,20.10,-999.00,7
0,018,001,86.80,-999.00,8
0,018,001,19.00,-999.00,9
0,018,001,-3.40,-999.00,10
0,018,001,0.24,-999.00,11
0,018,001,29.50,-999.00,12
0,018,001,-30.80,-999.00,13
0,018,001,17.00,-999.00,14
0,018,001,-16.10,-999.00,15
0,018,001,-8.20,-999.00,16
0,018,001,-14.70,-999.00,17
0,018,001,-25.90,-999.00,18
0,018,001,-18.60,-999.00,19
0,018,001,9.10,-999.00,20
0,018,001,33.20,-999.00,21
0,018,001,33.50,-999.00,22
0,018,001,2.80,-999.00,23
0,018,001,7.10,-999.00,24
0,018,001,-16.50,-999.00,25
0,018,001,-15.40,-999.00,26
0,018,001,-16.40,-999.00,27
0,018,001,-19.20,-999.00,28
0,018,001,2.40,-999.00,29
0,018,001,7.40,-999.00,30
0,018,001,15.90,-999.00,31
0,018,001,10.80,-999.00,32
0,018,001,23.10,-999.00,33
0,018,001,-1.30,-999.00,34
0,018,001,-33.40,-999.00,35
0,018,001,-8.00,-999.00,36
0,018,001,-33.10,-999.00,37
0,018,001,16.10,-999.00,38
0,018,001,1.20,-999.00,39
0,018,001,20.80,-999.00,40
0,018,001,-11.70,-999.00,41
0,018,001,-26.20,-999.00,42
0,018,001,-23.20,-999.00,43
0,018,001,-5.60,-999.00,44
0,018,001,-20.50,-999.00,45
0,018,001,35.40,-999.00,46
0,018,001,10.10,-999.00,47
0,018,001,19.20,-999.00,48
0,018,001,-38.90,-999.00,49
0,018,001,0.63,-999.00,50
0,018,001,-43.40,-999.00,51
0,017,001,-25.50,-999.00,1
0,017,001,-10.10,-999.00,2
0,017,001,0.31,-999.00,3
0,017,001,-27.60,-999.00,4
0,017,001,29.20,-999.00,5
0,017,001,13.50,-999.00,6
0,017,001,20.10,-999.00,7
0,017,001,86.80,-999.00,8
0,017,001,19.00,-999.00,9
0,017,001,-3.40,-999.00,10
0,017,001,0.24,-999.00,11
0,017,001,29.50,-999.00,12
0,017,001,-30.80,-999.00,13
0,017,001,17.00,-999.00,14
0,017,001,-16.10,-999.00,15
0,017,001,-8.20,-999.00,16
0,017,001,-14.70,-999.00,17
0,017,001,-25.90,-999.00,18
0,017,001,-18.60,-999.00,19
0,017,001,9.10,-999.00,20
0,017,001,33.20,-999.00,21
0,017,001,33.50,-999.00,22
0,017,001,2.80,-999.00,23
0,017,001,7.10,-999.00,24
0,017,001,-16.50,-999.00,25
0,017,001,-15.40,-999.00,26
0,017,001,-16.40,-999.00,27
0,017,001,-19.20,-999.00,28
0,017,001,2.40,-999.00,29
0,017,001,7.40,-999.00,30
0,017,001,15.90,-999.00,31
0,017,001,10.80,-999.00,32
0,017,001,23.10,-999.00,33
0,017,001,-1.30,-999.00,34
0,017,001,-33.40,-999.00,35
0,017,001,-8.00,-999.00,36
0,017,001,-33.10,-999.00,37
0,017,001,16.10,-999.00,38
0,017,001,1.20,-999.00,39
0,017,001,20.80,-999.00,40
0,017,001,-11.70,-999.00,41
0,017,001,-26.20,-999.00,42
0,017,001,-23.20,-999.00,43
0,017,001,-5.60,-999.00,44
0,017,001,-20.50,-999.00,45
0,017,001,35.40,-999.00,46
0,017,001,10.10,-999.00,47
0,017,001,19.20,-999.00,48
0,017,001,-38.90,-999.00,49
0,017,001,0.63,-999.00,50
0,017,001,-43.40,-999.00,51
0,016,001,-25.50,-999.00,1
0,016,001,-10.10,-999.00,2
0,016,001,0.31,-999.00,3
0,016,001,-27.60,-999.00,4
0,016,001,29.20,-999.00,5
0,016,001,13.50,-999.00,6
0,016,001,20.10,-999.00,7
0,016,001,86.80,-999.00,8
0,016,001,19.00,-999.00,9
0,016,001,-3.40,-999.00,10
0,016,001,0.24,-999.00,11
0,016,001,29.50,-999.00,12
0,016,001,-30.80,-999.00,13
0,016,001,17.00,-999.00,14
0,016,001,-16.10,-999.00,15
0,016,001,-8.20,-999.00,16
0,016,001,-14.70,-999.00,17
0,016,001,-25.90,-999.00,18
0,016,001,-18.60,-999.00,19
0,016,001,9.10,-999.00,20
0,016,001,33.20,-999.00,21
0,016,001,33.50,-999.00,22
0,016,001,2.80,-999.00,23
0,016,001,7.10,-999.00,24
0,016,001,-16.50,-999.00,25
0,016,001,-15.40,-999.00,26
0,016,001,-16.40,-999.00,27
0,016,001,-19.20,-999.00,28
0,016,001,2.40,-999.00,29
0,016,001,7.40,-999.00,30
0,016,001,15.90,-999.00,31
0,016,001,10.80,-999.00,32
0,016,001,23.10,-999.00,33
0,016,001,-1.30,-999.00,34
0,016,001,-33.40,-999.00,35
0,016,001,-8.00,-999.00,36
0,016,001,-33.10,-999.00,37
0,016,001,16.10,-999.00,38
0,016,001,1.20,-999.00,39
0,016,001,20.80,-999.00,40
0,016,001,-11.70,-999.00,41
0,016,001,-26.20,-999.00,42
0,016,001,-23.20,-999.00,43
0,016,001,-5.60,-999.00,44
0,016,001,-20.50,-999.00,45
0,016,001,35.40,-999.00,46
0,016,001,10.10,-999.00,47
0,016,001,19.20,-999.00,48
0,016,001,-38.90,-999.00,49
0,016,001,0.63,-999.00,50
0,016,001,-43.40,-999.00,51
0,015,001,-25.50,-999.00,1
0,015,001,-10.10,-999.00,2
0,015,001,0.31,-999.00,3
0,015,001,-27.60,-999.00,4
0,015,001,29.20,-999.00,5
0,015,001,13.50,-999.00,6
0,015,001,20.10,-999.00,7
0,015,001,86.80,-999.00,8
0,015,001,19.00,-999.00,9
0,015,001,-3.40,-999.00,10
0,015,001,0.24,-999.00,11
0,015,001,29.50,-999.00,12
0,015,001,-30.80,-999.00,13
0,015,001,17.00,-999.00,14
0,015,001,-16.10,-999.00,15
0,015,001,-8.20,-999.00,16
0,015,001,-14.70,-999.00,17
0,015,001,-25.90,-999.00,18
0,015,001,-18.60,-999.00,19
0,015,001,9.10,-999.00,20
0,015,001,33.20,-999.00,21
0,015,001,33.50,-999.00,22
0,015,001,2.80,-999.00,23
0,015,001,7.10,-999.00,24
0,015,001,-16.50,-999.00,25
0,015,001,-15.40,-999.00,26
0,015,001,-16.40,-999.00,27
0,015,001,-19.20,-999.00,28
0,015,001,2.40,-999.00,29
0,015,001,7.40,-999.00,30
0,015,001,15.90,-999.00,31
0,015,001,10.80,-999.00,32
0,015,001,23.10,-999.00,33
0,015,001,-1.30,-999.00,34
0,015,001,-33.40,-999.00,35
0,015,001,-8.00,-999.00,36
0,015,001,-33.10,-999.00,37
0,015,001,16.10,-999.00,38
0,015,001,1.20,-999.00,39
0,015,001,20.80,-999.00,40
0,015,001,-11.70,-999.00,41
0,015,001,-26.20,-999.00,42
0,015,001,-23.20,-999.00,43
0,015,001,-5.60,-999.00,44
0,015,001,-20.50,-999.00,45
0,015,001,35.40,-999.00,46
0,015,001,10.10,-999.00,47
0,015,001,19.20,-999.00,48
0,015,001,-38.90,-999.00,49
0,015,001,0.63,-999.00,50
0,015,001,-43.40,-999.00,51
0,014,001,-25.50,-999.00,1
0,014,001,-10.10,-999.00,2
0,014,001,0.31,-999.00,3
0,014,001,-27.60,-999.00,4
0,014,001,29.20,-999.00,5
0,014,001,13.50,-999.00,6
0,014,001,20.10,-999.00,7
0,014,001,86.80,-999.00,8
0,014,001,19.00,-999.00,9
0,014,001,-3.40,-999.00,10
0,014,001,0.24,-999.00,11
0,014,001,29.50,-999.00,12
0,014,001,-30.80,-999.00,13
0,014,001,17.00,-999.00,14
0,014,001,-16.10,-999.00,15
0,014,001,-8.20,-999.00,16
0,014,001,-14.70,-999.00,17
0,014,001,-25.90,-999.00,18
0,014,001,-18.60,-999.00,19
0,014,001,9.10,-999.00,20
0,014,001,33.20,-999.00,21
0,014,001,33.50,-999.00,22
0,014,001,2.80,-999.00,23
0,014,001,7.10,-999.00,24
0,014,001,-16.50,-999.00,25
0,014,001,-15.40,-999.00,26
0,014,001,-16.40,-999.00,27
0,014,001,-19.20,-999.00,28
0,014,001,2.40,-999.00,29
0,014,001,7.40,-999.00,30
0,014,001,15.90,-999.00,31
0,014,001,10.80,-999.00,32
0,014,001,23.10,-999.00,33
0,014,001,-1.30,-999.00,34
0,014,001,-33.40,-999.00,35
0,014,001,-8.00,-999.00,36
0,014,001,-33.10,-999.00,37
0,014,001,16.10,-999.00,38
0,014,001,1.20,-999.00,39
0,014,001,20.80,-999.00,40
0,014,001,-11.70,-999.00,41
0,014,001,-26.20,-999.00,42
0,014,001,-23.20,-999.00,43
0,014,001,-5.60,-999.00,44
0,014,001,-20.50,-999.00,45
0,014,001,35.40,-999.00,46
0,014,001,10.10,-999.00,47
0,014,001,19.20,-999.00,48
0,014,001,-38.90,-999.00,49
0,014,001,0.63,-999.00,50
0,014,001,-43.40,-999.00,51
0,013,001,-25.50,-999.00,1
0,013,001,-10.10,-999.00,2
0,013,001,0.31,-999.00,3
0,013,001,-27.60,-999.00,4
0,013,001,29.20,-999.00,5
0,013,001,13.50,-999.00,6
0,013,001,20.10,-999.00,7
0,013,001,86.80,-999.00,8
0,013,001,19.00,-999.00,9
0,013,001,-3.40,-999.00,10
0,013,001,0.24,-999.00,11
0,013,001,29.50,-999.00,12
0,013,001,-30.80,-999.00,13
0,013,001,17.00,-999.00,14
0,013,001,-16.10,-999.00,15
0,013,001,-8.20,-999.00,16
0,013,001,-14.70,-999.00,17
0,013,001,-25.90,-999.00,18
0,013,001,-18.60,-999.00,19
0,013,001,9.10,-999.00,20
0,013,001,33.20,-999.00,21
0,013,001,33.50,-999.00,22
0,013,001,2.80,-999.00,23
0,013,001,7.10,-999.00,24
0,013,001,-16.50,-999.00,25
0,013,001,-15.40,-999.00,26
0,013,001,-16.40,-999.00,27
0,013,001,-19.20,-999.00,28
0,013,001,2.40,-999.00,29
0,013,001,7.40,-999.00,30
0,013,001,15.90,-999.00,31
0,013,001,10.80,-999.00,32
0,013,001,23.10,-999.00,33
0,013,001,-1.30,-999.00,34
0,013,001,-33.40,-999.00,35
0,013,001,-8.00,-999.00,36
0,013,001,-33.10,-999.00,37
0,013,001,16.10,-999.00,38
0,013,001,1.20,-999.00,39
0,013,001,20.80,-999.00,40
0,013,001,-11.70,-999.00,41
0,013,001,-26.20,-999.00,42
0,013,001,-23.20,-999.00,43
0,013,001,-5.60,-999.00,44
0,013,001,-20.50,-999.00,45
0,013,001,35.40,-999.00,46
0,013,001,10.10,-999.00,47
0,013,001,19.20,-999.00,48
0,013,001,-38.90,-999.00,49
0,013,001,0.63,-999.00,50
0,013,001,-43.40,-999.00,51
0,012,001,-25.50,-999.00,1
0,012,001,-10.10,-999.00,2
0,012,001,0.31,-999.00,3
0,012,001,-27.60,-999.00,4
0,012,001,29.20,-999.00,5
0,012,001,13.50,-999.00,6
0,012,001,20.10,-999.00,7
0,012,001,86.80,-999.00,8
0,012,001,19.00,-999.00,9
0,012,001,-3.40,-999.00,10
0,012,001,0.24,-999.00,11
0,012,001,29.50,-999.00,12
0,012,001,-30.80,-999.00,13
0,012,001,17.00,-999.00,14
0,012,001,-16.10,-999.00,15
0,012,001,-8.20,-999.00,16
0,012,001,-14.70,-999.00,17
0,012,001,-25.90,-999.00,18
0,012,001,-18.60,-999.00,19
0,012,001,9.10,-999.00,20
0,012,001,33.20,-999.00,21
0,012,001,33.50,-999.00,22
0,012,001,2.80,-999.00,23
0,012,001,7.10,-999.00,24
0,012,001,-16.50,-999.00,25
0,012,001,-15.40,-999.00,26
0,012,001,-16.40,-999.00,27
0,012,001,-19.20,-999.00,28
0,012,001,2.40,-999.00,29
0,012,001,7.40,-999.00,30
0,012,001,15.90,-999.00,31
0,012,001,10.80,-999.00,32
0,012,001,23.10,-999.00,33
0,012,001,-1.30,-999.00,34
0,012,001,-33.40,-999.00,35
0,012,001,-8.00,-999.00,36
0,012,001,-33.10,-999.00,37
0,012,001,16.10,-999.00,38
0,012,001,1.20,-999.00,39
0,012,001,20.80,-999.00,40
0,012,001,-11.70,-999.00,41
0,012,001,-26.20,-999.00,42
0,012,001,-23.20,-999.00,43
0,012,001,-5.60,-999.00,44
0,012,001,-20.50,-999.00,45
0,012,001,35.40,-999.00,46
0,012,001,10.10,-999.00,47
0,012,001,19.20,-999.00,48
0,012,001,-38.90,-999.00,49
0,012,001,0.63,-999.00,50
0,012,001,-43.40,-999.00,51
0,011,001,-25.50,-999.00,1
0,011,001,-10.10,-999.00,2
0,011,001,0.31,-999.00,3
0,011,001,-27.60,-999.00,4
0,011,001,29.20,-999.00,5
0,011,001,13.50,-999.00,6
0,011,001,20.10,-999.00,7
0,011,001,86.80,-999.00,8
0,011,001,19.00,-999.00,9
0,011,001,-3.40,-999.00,10
0,011,001,0.24,-999.00,11
0,011,001,29.50,-999.00,12
0,011,001,-30.80,-999.00,13
0,011,001,17.00,-999.00,14
0,011,001,-16.10,-999.00,15
0,011,001,-8.20,-999.00,16
0,011,001,-14.70,-999.00,17
0,011,001,-25.90,-999.00,18
0,011,001,-18.60,-999.00,19
0,011,001,9.10,-999.00,20
0,011,001,33.20,-999.00,21
0,011,001,33.50,-999.00,22
0,011,001,2.80,-999.00,23
0,011,001,7.10,-999.00,24
0,011,001,-16.50,-999.00,25
0,011,001,-15.40,-999.00,26
0,011,001,-16.40,-999.00,27
0,011,001,-19.20,-999.00,28
0,011,001,2.40,-999.00,29
0,011,001,7.40,-999.00,30
0,011,001,15.90,-999.00,31
0,011,001,10.80,-999.00,32
0,011,001,23.10,-999.00,33
0,011,001,-1.30,-999.00,34
0,011,001,-33.40,-999.00,35
0,011,001,-8.00,-999.00,36
0,011,001,-33.10,-999.00,37
0,011,001,16.10,-999.00,38
0,011,001,1.20,-999.00,39
0,011,001,20.80,-999.00,40
0,011,001,-11.70,-999.00,41
0,011,001,-26.20,-999.00,42
0,011,001,-23.20,-999.00,43
0,011,001,-5.60,-999.00,44
0,011,001,-20.50,-999.00,45
0,011,001,35.40,-999.00,46
0,011,001,10.10,-999.00,47
0,011,001,19.20,-999.00,48
0,011,001,-38.90,-999.00,49
0,011,001,0.63,-999.00,50
0,011,001,-43.40,-999.00,51
0,010,001,-25.50,-999.00,1
0,010,001,-10.10,-999.00,2
0,010,001,0.31,-999.00,3
0,010,001,-27.60,-999.00,4
0,010,001,29.20,-999.00,5
0,010,001,13.50,-999.00,6
0,010,001,20.10,-999.00,7
0,010,001,86.80,-999.00,8
0,010,001,19.00,-999.00,9
0,010,001,-3.40,-999.00,10
0,010,001,0.24,-999.00,11
0,010,001,29.50,-999.00,12
0,010,001,-30.80,-999.00,13
0,010,001,17.00,-999.00,14
0,010,001,-16.10,-999.00,15
0,010,001,-8.20,-999.00,16
0,010,001,-14.70,-999.00,17
0,010,001,-25.90,-999.00,18
0,010,001,-18.60,-999.00,19
0,010,001,9.10,-999.00,20
0,010,001,33.20,-999.00,21
0,010,001,33.50,-999.00,22
0,010,001,2.80,-999.00,23
0,010,001,7.10,-999.00,24
0,010,001,-16.50,-999.00,25
0,010,001,-15.40,-999.00,26
0,010,001,-16.40,-999.00,27
0,010,001,-19.20,-999.00,28
0,010,001,2.40,-999.00,29
0,010,001,7.40,-999.00,30
0,010,001,15.90,-999.00,31
0,010,001,10.80,-999.00,32
0,010,001,23.10,-999.00,33
0,010,001,-1.30,-999.00,34
0,010,001,-33.40,-999.00,35
0,010,001,-8.00,-999.00,36
0,010,001,-33.10,-999.00,37
0,010,001,16.10,-999.00,38
0,010,001,1.20,-999.00,39
0,010,001,20.80,-999.00,40
0,010,001,-11.70,-999.00,41
0,010,001,-26.20,-999.00,42
0,010,001,-23.20,-999.00,43
0,010,001,-5.60,-999.00,44
0,010,001,-20.50,-999.00,45
0,010,001,35.40,-999.00,46
0,010,001,10.10,-999.00,47
0,010,001,19.20,-999.00,48
0,010,001,-38.90,-999.00,49
0,010,001,0.63,-999.00,50
0,010,001,-43.40,-999.00,51
0,009,001,-25.50,-999.00,1
0,009,001,-10.10,-999.00,2
0,009,001,0.31,-999.00,3
0,009,001,-27.60,-999.00,4
0,009,001,29.20,-999.00,5
0,009,001,13.50,-999.00,6
0,009,001,20.10,-999.00,7
0,009,001,86.80,-999.00,8
0,009,001,19.00,-999.00,9
0,009,001,-3.40,-999.00,10
0,009,001,0.24,-999.00,11
0,009,001,29.50,-999.00,12
0,009,001,-30.80,-999.00,13
0,009,001,17.00,-999.00,14
0,009,001,-16.10,-999.00,15
0,009,001,-8.20,-999.00,16
0,009,001,-14.70,-999.00,17
0,009,001,-25.90,-999.00,18
0,009,001,-18.60,-999.00,19
0,009,001,9.10,-999.00,20
0,009,001,33.20,-999.00,21
0,009,001,33.50,-999.00,22
0,009,001,2.80,-999.00,23
0,009,001,7.10,-999.00,24
0,009,001,-16.50,-999.00,25
0,009,001,-15.40,-999.00,26
0,009,001,-16.40,-999.00,27
0,009,001,-19.20,-999.00,28
0,009,001,2.40,-999.00,29
0,009,001,7.40,-999.00,30
0,009,001,15.90,-999.00,31
0,009,001,10.80,-999.00,32
0,009,001,23.10,-999.00,33
0,009,001,-1.30,-999.00,34
0,009,001,-33.40,-999.00,35
0,009,001,-8.00,-999.00,36
0,009,001,-33.10,-999.00,37
0,009,001,16.10,-999.00,38
0,009,001,1.20,-999.00,39
0,009,001,20.80,-999.00,40
0,009,001,-11.70,-999.00,41
0,009,001,-26.20,-999.00,42
0,009,001,-23.20,-999.00,43
0,009,001,-5.60,-999.00,44
0,009,001,-20.50,-999.00,45
0,009,001,35.40,-999.00,46
0,009,001,10.10,-999.00,47
0,009,001,19.20,-999.00,48
0,009,001,-38.90,-999.00,49
0,009,001,0.63,-999.00,50
0,009,001,-43.40,-999.00,51
0,008,001,-25.50,-999.00,1
0,008,001,-10.10,-999.00,2
0,008,001,0.31,-999.00,3
0,008,001,-27.60,-999.00,4
0,008,001,29.20,-999.00,5
0,008,001,13.50,-999.00,6
0,008,001,20.10,-999.00,7
0,008,001,86.80,-999.00,8
0,008,001,19.00,-999.00,9
0,008,001,-3.40,-999.00,10
0,008,001,0.24,-999.00,11
0,008,001,29.50,-999.00,12
0,008,001,-30.80,-999.00,13
0,008,001,17.00,-999.00,14
0,008,001,-16.10,-999.00,15
0,008,001,-8.20,-999.00,16
0,008,001,-14.70,-999.00,17
0,008,001,-25.90,-999.00,18
0,008,001,-18.60,-999.00,19
0,008,001,9.10,-999.00,20
0,008,001,33.20,-999.00,21
0,008,001,33.50,-999.00,22
0,008,001,2.80,-999.00,23
0,008,001,7.10,-999.00,24
0,008,001,-16.50,-999.00,25
0,008,001,-15.40,-999.00,26
0,008,001,-16.40,-999.00,27
0,008,001,-19.20,-999.00,28
0,008,001,2.40,-999.00,29
0,008,001,7.40,-999.00,30
0,008,001,15.90,-999.00,31
0,008,001,10.80,-999.00,32
0,008,001,23.10,-999.00,33
0,008,001,-1.30,-999.00,34
0,008,001,-33.40,-999.00,35
0,008,001,-8.00,-999.00,36
0,008,001,-33.10,-999.00,37
0,008,001,16.10,-999.00,38
0,008,001,1.20,-999.00,39
0,008,001,20.80,-999.00,40
0,008,001,-11.70,-999.00,41
0,008,001,-26.20,-999.00,42
0,008,001,-23.20,-999.00,43
0,008,001,-5.60,-999.00,44
0,008,001,-20.50,-999.00,45
0,008,001,35.40,-999.00,46
0,008,001,10.10,-999.00,47
0,008,001,19.20,-999.00,48
0,008,001,-38.90,-999.00,49
0,008,001,0.63,-999.00,50
0,008,001,-43.40,-999.00,51
0,007,001,-25.50,-999.00,1
0,007,001,-10.10,-999.00,2
0,007,001,0.31,-999.00,3
0,007,001,-27.60,-999.00,4
0,007,001,29.20,-999.00,5
0,007,001,13.50,-999.00,6
0,007,001,20.10,-999.00,7
0,007,001,86.80,-999.00,8
0,007,001,19.00,-999.00,9
0,007,001,-3.40,-999.00,10
0,007,001,0.24,-999.00,11
0,007,001,29.50,-999.00,12
0,007,001,-30.80,-999.00,13
0,007,001,17.00,-999.00,14
0,007,001,-16.10,-999.00,15
0,007,001,-8.20,-999.00,16
0,007,001,-14.70,-999.00,17
0,007,001,-25.90,-999.00,18
0,007,001,-18.60,-999.00,19
0,007,001,9.10,-999.00,20
0,007,001,33.20,-999.00,21
0,007,001,33.50,-999.00,22
0,007,001,2.80,-999.00,23
0,007,001,7.10,-999.00,24
0,007,001,-16.50,-999.00,25
0,007,001,-15.40,-999.00,26
0,007,001,-16.40,-999.00,27
0,007,001,-19.20,-999.00,28
0,007,001,2.40,-999.00,29
0,007,001,7.40,-999.00,30
0,007,001,15.90,-999.00,31
0,007,001,10.80,-999.00,32
0,007,001,23.10,-999.00,33
0,007,001,-1.30,-999.00,34
0,007,001,-33.40,-999.00,35
