state,district,incumbent,favored,confidence,nom_R,nom_D,nom_I,cvap,VOTER_POWER,redistricting_voter_power
TX,TX-HD-33,R,R,Safe,Justin Holland,Andrew Rose,False,143075,1.8595183831626727e-07,6.880218017701889e-06
TX,TX-HD-34,D,D,Safe,James Hernandez,Abel Herrero,False,120905,6.810002170509755e-08,2.5197008030886092e-06
TX,TX-HD-41,D,D,Safe,John R. Guerra,Bobby Guerra,False,100360,1.7135043736682398e-07,6.339966182572487e-06
TX,TX-HD-44,R,R,Safe,John Kuempel,Robert Bohmfalk,False,145410,1.579151127639733e-07,5.842859172267012e-06
TX,TX-HD-45,D,D,Lean,Carrie Isaac,Erin Zwiener,False,154805,1.6431615121881293e-06,6.0796975950960785e-05
TX,TX-HD-47,D,D,Lean,Justin Berry,Vikki Goodwin,False,145570,1.523632277622422e-06,5.6374394272029615e-05
TX,TX-HD-48,D,D,Safe,Bill Strieber,Donna Howard,False,141640,5.6469315806717546e-08,2.089364684848549e-06
TX,TX-HD-49,D,D,Safe,Charles Meyer,Gina Hinojosa,False,145820,5.915005157897113e-08,2.188551908421932e-06
TX,TX-HD-50,D,D,Safe,Larry Delarose,Celia Israel,False,132035,6.184132811393184e-08,2.288129140215478e-06
TX,TX-HD-51,D,D,Safe,Robert Reynolds,Eddie Rodriguez,False,128365,6.577335745494572e-08,2.433614225832992e-06
TX,TX-HD-52,D,D,Likely,Lucio Valdez,James Talarico,False,135745,1.0744770725656938e-06,3.975565168493067e-05
TX,TX-HD-53,False,R,Safe,Andrew Murr,Joe P. Herrera,False,129630,1.8507026061653775e-07,6.847599642811897e-06
TX,TX-HD-54,R,R,Lean,Brad Buckley,Likeithia Williams,False,129085,4.469420125774448e-06,0.00016536854465365458
TX,TX-HD-56,R,R,Safe,Charles Anderson,Katherine Turner-Pearson,False,123995,1.8337337470697435e-07,6.784814864158051e-06
TX,TX-HD-57,R,R,Safe,Trent Ashby,Jason Rogers,False,118455,2.0099008030127763e-07,7.436632971147272e-06
TX,TX-HD-58,R,R,Safe,DeWayne Burns,Cindy Rocha,False,129735,1.7737669744111173e-07,6.562937805321134e-06
TX,TX-HD-61,R,R,Safe,Phil King,Christopher Cox,False,139920,1.7387765177678816e-07,6.433473115741162e-06
TX,TX-HD-62,R,R,Safe,Reggie Smith,Gary D. Thomas,False,122060,1.9015197025296082e-07,7.0356228993595504e-06
TX,TX-HD-63,R,R,Safe,Tan Parker,Leslie Peeler,False,129885,1.7572472141291762e-07,6.501814692277952e-06
TX,TX-HD-64,R,R,Likely,Lynn Stucky,Angela Brewer,False,137515,1.9140678579332437e-06,7.082051074353002e-05
TX,TX-HD-65,D,D,Lean,Kronda Thimesch,Michelle Beckley,False,126085,1.8621952742048364e-06,6.890122514557895e-05
TX,TX-HD-66,R,D,Tilt,Matt Shaheen,Sharon Hirsch,False,120680,4.194592250067464e-06,0.00015519991325249616
TX,TX-HD-67,R,False,Toss-Up,Jeff Leach,Lorenzo Sanchez,False,128105,4.9681900132492185e-06,0.00018382303049022108
TX,TX-HD-68,R,R,Safe,Drew Springer,Patsy Ledbetter,False,112355,2.080998010578483e-07,7.699692639140387e-06
TX,TX-HD-70,R,R,Safe,Scott Sanford,Angie Bado,False,147120,1.6181643394674872e-07,5.9872080560297025e-06
TX,TX-HD-71,R,R,Safe,Stan Lambert,Samuel Hatton,False,125080,1.8385648045682323e-07,6.80268977690246e-06
TX,TX-HD-73,R,R,Safe,Kyle Biedermann,Stephanie Phillips,False,149615,1.5656102447803022e-07,5.792757905687118e-06
TX,TX-HD-74,False,D,Safe,Ruben Falcon,Eddie Morales,False,96535,1.5883274956385307e-07,5.876811733862564e-06
TX,TX-HD-78,D,D,Safe,Jeffrey Lane,Joe Moody,False,108910,7.552844258351676e-08,2.7945523755901203e-06
TX,TX-HD-83,R,R,Safe,Dustin Burrows,Addison Perry-Franks,False,130540,1.7351669034937345e-07,6.420117542926818e-06
TX,TX-HD-84,R,R,Safe,John Frullo,John Gibson,False,129885,1.8407437843426244e-07,6.81075200206771e-06
TX,TX-HD-85,R,R,Likely,Phil Stephenson,Joey Cardenas III,False,115160,2.05561970856305e-06,7.605792921683285e-05
TX,TX-HD-89,R,R,Safe,Candy Noble,Sugar Ray Ash,False,125355,8.79987410301597e-07,3.255953418115909e-05
TX,TX-HD-90,D,D,Safe,Elva Camacho,Ramon Romero,False,72825,1.0980076028954677e-07,4.062628130713231e-06
TX,TX-HD-91,R,R,Safe,Stephanie Klick,Jeromey Sims,False,117125,2.1296338012510851e-07,7.879645064629015e-06
TX,TX-HD-92,False,False,Toss-Up,Jeff Cason,Jeff Whitfield,False,121695,5.170124902531548e-06,0.00019129462139366726
TX,TX-HD-93,R,R,Likely,Matt Krause,Lydia Bean,False,126530,2.3544668122654766e-06,8.711527205382263e-05
TX,TX-HD-94,R,R,Likely,Tony Tinderholt,Alisa Simmons,False,120550,1.4517393065738293e-06,5.3714354343231685e-05
TX,TX-HD-96,False,False,Toss-Up,David Cook,Joe Drago,False,127240,4.9338757092398655e-06,0.00018255340124187502
TX,TX-HD-97,R,R,Lean,Craig Goldman,Elizabeth Beck,False,134590,3.364165939712116e-06,0.0001244741397693483
TX,TX-HD-98,R,R,Safe,Giovanni Caprglione,Debra Edmondson,False,129745,1.8472423418680606e-07,6.834796664911824e-06
TX,TX-HD-102,D,D,Likely,Linda Koop,Ana-Maria Ramos,False,106900,1.124723832290897e-06,4.161478179476319e-05
TX,TX-HD-103,D,D,Safe,Sherry Lee Mecom,Rafael Anchia,False,85420,9.86819148618423e-08,3.651230849888165e-06
TX,TX-HD-105,D,D,Safe,Gerson Hernandez,Terry Meza,Bret Bolton,101460,3.302057511311851e-07,1.2217612791853849e-05
TX,TX-HD-106,R,R,Safe,Jared Patterson,Jennifer Skidonenko,False,147920,7.466281078671866e-07,2.7625239991085904e-05
TX,TX-HD-107,D,D,Safe,Samuel Smith,Victoria Neave,False,107270,3.09178766783047e-07,1.143961437097274e-05
TX,TX-HD-108,R,D,Tilt,Morgan Meyer,Joanna Cattanach,False,135600,3.668170346776689e-06,0.0001357223028307375
TX,TX-HD-109,D,D,Safe,Eugene Allen,Carl Sherman,False,120055,6.825539730637153e-08,2.5254497003357468e-06
TX,TX-HD-112,R,False,Toss-Up,Angie Chen Button,Brandy Chambers,False,109960,5.7666147048052174e-06,0.00021336474407779304
TX,TX-HD-113,D,D,Lean,Will Douglas,Rhetta Andrews Chambers,False,111940,1.428776537082399e-06,5.2864731872048765e-05
TX,TX-HD-114,D,D,Safe,Luisa del Rosal,John Turner,False,116950,2.947271370012938e-07,1.0904904069047872e-05
TX,TX-HD-115,D,D,Safe,Karyn Brownlee,Julie Johnson,False,108470,2.7855232412332676e-07,1.030643599256309e-05
TX,TX-HD-116,D,D,Safe,Robert Litoff,Trey Martinez Fischer,False,127445,6.604654462227799e-08,2.4437221510242857e-06
TX,TX-HD-117,D,D,Safe,Carlos Antonio Raymond,Phillip Cortez,False,133085,2.615125536120644e-07,9.675964483646382e-06
TX,TX-HD-118,D,D,Safe,Adam Salyer,Leo Pacheco,False,115610,2.01342916339442e-07,7.4496879045593545e-06
TX,TX-HD-119,False,D,Safe,George Garza,Elizabeth Campos,False,120070,6.738055871591264e-08,2.4930806724887677e-06
TX,TX-HD-120,D,D,Safe,Ronald Payne,Barbara Gervin-Hawkins,False,121010,6.598666610346804e-08,2.4415066458283174e-06
TX,TX-HD-121,R,R,Tilt,Steve Allison,Celina Montoya,False,139410,4.469442749982511e-06,0.0001653693817493529
TX,TX-HD-122,D,R,Safe,Lyle Larson,Claire Barnett,False,143015,4.235651186179634e-07,1.5671909388864647e-05
TX,TX-HD-126,R,R,Likely,H. Sam Harless,Natali Hurtado,Pete Salas,119370,3.622272255199288e-06,0.00013402407344237366
TX,TX-HD-127,R,R,Safe,Dan Huberty,False,Joe McEligott,128325,1.8963172865316125e-07,7.016373960166966e-06
TX,TX-HD-128,R,R,Safe,Briscoe Cain,Mary Williams,False,126275,1.8638386123370765e-07,6.896202865647183e-06
TX,TX-HD-129,R,R,Safe,Dennis Paul,Kayla Alix,False,128430,1.8187001829539362e-07,6.729190676929564e-06
TX,TX-HD-130,R,R,Safe,Tom Oliverson,Bryan J. Henry,False,139845,1.7131570420603204e-07,6.338681055623185e-06
TX,TX-HD-132,D,D,Tilt,Mike Schofield,Gina Calanni,False,136825,2.7095559018974757e-06,0.0001002535683702066
TX,TX-HD-133,R,R,Safe,Jim Murphy,Sandra Moore,False,117570,2.1465352667560111e-07,7.942180486997241e-06
TX,TX-HD-134,R,D,Tilt,Sarah Davis,Ann Johnson,False,138595,3.6186330454879294e-06,0.0001338894226830534
TX,TX-HD-135,D,D,Lean,Justin Ray,Jon Rosenthal,False,119525,1.8023665933064592e-06,6.668756395233899e-05
TX,TX-HD-136,D,D,Safe,Mike Guevara,John Bucy,False,134115,2.477779053045026e-07,9.167782496266597e-06
TX,TX-HD-138,False,D,Lean,Lacey Hull,Akilah Bacy,False,105515,3.0811752564086085e-06,0.00011400348448711851
TX,TX-HD-142,D,D,Safe,Jason Rowe,Harold Dutton Jr.,False,108540,7.702885160276729e-08,2.8500675093023897e-06
TX,TX-HD-144,D,D,Safe,Tony Salas,Mary Ann Perez,False,80845,1.463979743265842e-07,5.416725050083615e-06
TX,TX-HD-145,D,D,Safe,Martha Elena Fierro,Christina Morales,False,92285,8.802362475024417e-08,3.256874115759034e-06
TX,TX-HD-148,False,D,Safe,Luis LaRotta,Penny Shaw,False,97420,8.71692706905236e-08,3.2252630155493733e-06
TX,TX-HD-149,D,D,Safe,Lily Truong,Hubert Vo,False,102085,8.099803006089701e-08,2.9969271122531893e-06
TX,TX-HD-150,R,R,Safe,Valoree Swanson,Michael Robert Walsh,False,138215,6.473889395119947e-07,2.3953390761943805e-05
UT,UT-SD-1,D,D,Safe,Jim Whited,Luz Escamilla,False,49525,0.0,0.0
UT,UT-SD-6,R,R,Safe,Wayne Harper,Erika Larsen,False,64270,0.0,0.0
UT,UT-SD-7,False,R,Safe,Mike McKell,False,Emily Bergeson,62940,0.0,0.0
UT,UT-SD-8,D,D,Safe,Brian Zehnder,Kathleen Riebe,False,71690,0.0,0.0
UT,UT-SD-10,R,R,Safe,Lincoln Fillmore,Dan McClellan,False,79910,0.0,0.0
UT,UT-SD-13,R,R,Safe,Jake Anderegg,Lyndsey Jarman,False,70215,0.0,0.0
UT,UT-SD-19,False,R,Safe,John Johnson,Katy Owens,False,68940,0.0,0.0
UT,UT-SD-24,False,R,Safe,Derrin Owens,False,Warren Rogers,67920,0.0,0.0
UT,UT-SD-25,False,R,Safe,Chris Wilson,Nancy Huntly,False,68785,0.0,0.0
UT,UT-SD-29,R,R,Safe,Don Ipson,Chuck Goode,False,77930,0.0,0.0
UT,UT-HD-1,R,R,Safe,Joel Ferry,Amber Hardy,Sherry Phipps,25295,2.0891066762195477e-08,6.267320028658643e-08
UT,UT-HD-3,False,R,Safe,Mike Petersen,Holly Gunther,False,27350,1.951373848748869e-08,5.854121546246607e-08
UT,UT-HD-4,R,R,Safe,Dan Johnson,Mary Dasilva,False,27320,3.113242736676146e-08,9.339728210028438e-08
UT,UT-HD-5,R,R,Safe,Casey Snider,Lauren Abell,False,23985,2.212803540234268e-08,6.638410620702804e-08
UT,UT-HD-6,R,R,Safe,Cory Maloy,False,Christopher Rawlins,27580,2.0847899691908266e-08,6.25436990757248e-08
UT,UT-HD-7,False,R,Safe,Ryan Wilcox,Grant Protzman,False,26525,2.254632038635766e-08,6.763896115907298e-08
UT,UT-HD-8,R,R,Tilt,Steve Waldrip,Oscar Mata,False,26160,2.750032946914442e-09,8.250098840743327e-09
UT,UT-HD-9,R,R,Lean,Calvin Musselman,Steve Olsen,False,26180,5.847331763101163e-09,1.754199528930349e-08
UT,UT-HD-10,D,D,Tilt,Travis Campbell,Lawanna Shurtliff,False,23955,7.635685071423828e-10,2.2907055214271485e-09
UT,UT-HD-11,R,R,Likely,Kelly Miles,Jason Allen,False,27335,2.2713638275989947e-08,6.814091482796984e-08
UT,UT-HD-12,R,R,Safe,Mike Schultz,False,Shawn Ferriola,26310,2.1737182628856454e-08,6.521154788656936e-08
UT,UT-HD-13,R,R,Safe,Paul Ray,Tab Uno,False,25350,2.4297899368528816e-08,7.289369810558645e-08
UT,UT-HD-14,R,R,Safe,Karianne Lisonbee,Olivia Jaramillo,False,25060,2.421746387286242e-08,7.265239161858726e-08
UT,UT-HD-15,R,R,Safe,Brad Wilson,False,Ammon Gruwell,27215,2.14537577114776e-08,6.43612731344328e-08
UT,UT-HD-16,R,R,Safe,Steve Handy,Cheryl Nunn,Brent Zimmerman,27030,2.188999501903958e-08,6.566998505711874e-08
UT,UT-HD-17,R,R,Safe,Stewart Barlow,Eric Last,Jeannette Proctor,26485,2.194386276957753e-08,6.58315883087326e-08
UT,UT-HD-18,R,R,Safe,Timothy Hawkes,Katherine Nicholson,False,28840,1.9462150358158254e-08,5.838645107447476e-08
UT,UT-HD-19,R,R,Safe,Raymond Ward,False,Cameron Dransfield,25845,2.2814893850390313e-08,6.844468155117094e-08
UT,UT-HD-20,R,R,Safe,Melissa Ballard,Phil Graves,False,28250,2.0730231959742267e-08,6.21906958792268e-08
UT,UT-HD-21,R,R,Safe,Douglas Sagers,Stormy Simon,False,26840,2.5215082056237546e-08,7.564524616871264e-08
UT,UT-HD-22,False,D,Safe,Anthony Loubet,Clare Collard,Marilee Roose,23505,1.6129548049840028e-10,4.838864414952009e-10
UT,UT-HD-23,D,D,Safe,Bradley Borden,Sandra Hollins,False,18900,8.27521354392069e-11,2.482564063176207e-10
UT,UT-HD-25,D,D,Safe,Karel Mcdonough,Joel Briscoe,Cabot Nelson,29340,6.383616243032728e-11,1.9150848729098183e-10
UT,UT-HD-28,D,D,Safe,Carol Hunter,Brian King,False,28020,5.686876707391986e-11,1.7060630122175957e-10
UT,UT-HD-29,False,R,Safe,Matt Gwynn,Kerry Wayne,Tanner Greenhalgh,28865,1.8548978367117965e-08,5.5646935101353896e-08
UT,UT-HD-30,R,R,Likely,Mike Winder,Robert Burch,False,21625,2.1323736153233165e-08,6.39712084596995e-08
UT,UT-HD-31,D,D,Safe,Matt MacPherson,Elizabeth Weight,False,19695,1.9306372868671884e-10,5.791911860601565e-10
UT,UT-HD-32,D,D,Safe,Cindie Quintana,Suzanne Harrison,False,25565,1.4237234281051434e-10,4.27117028431543e-10
UT,UT-HD-33,R,R,Tilt,Craig Hall,Fatima Dirie,False,21085,4.964392754031651e-09,1.4893178262094953e-08
UT,UT-HD-34,D,D,Safe,David Young,Karen Kwan,False,24420,1.6282043215857384e-10,4.884612964757215e-10
UT,UT-HD-35,D,D,Safe,Luke Gustafson,Mark Wheatley,Adam Bean,27395,6.069976053908743e-11,1.820992816172623e-10
UT,UT-HD-36,False,D,Safe,Lisa Bagley,Doug Owens,Nishan Beglarian,27780,7.947570612688512e-11,2.3842711838065536e-10
UT,UT-HD-37,D,D,Safe,Maryann Christensen,Carol Moss Spackman,False,29020,6.471885034180572e-11,1.9415655102541715e-10
UT,UT-HD-38,R,R,Tilt,Eric Hutchings,Ashlee Matthews,False,21700,6.001694766112533e-09,1.80050842983376e-08
UT,UT-HD-39,R,R,Likely,Jim Dunnigan,Lynette Wendel,False,23570,1.774842196816803e-08,5.3245265904504086e-08
UT,UT-HD-40,D,D,Safe,Jeremiah Clark,Stephanie Pitcher,False,28350,6.539392719820056e-11,1.9618178159460167e-10
UT,UT-HD-41,R,R,Safe,Mark Strong,Wendy Garvin,David Lundgren,27600,2.190792505702777e-08,6.572377517108331e-08
UT,UT-HD-42,False,R,Safe,Jordan Teuscher,Samuel Winkler,Ryan Boudwin,27430,3.130470751887401e-08,9.391412255662203e-08
UT,UT-HD-43,R,R,Tilt,Cheryl Acton,Diane Lewis,Jefferson Bardin,24800,3.746819881482802e-09,1.1240459644448406e-08
UT,UT-HD-44,D,D,Safe,Kyle Bird,Andrew Stoddard,John Jackson,28315,1.3990991335312633e-10,4.19729740059379e-10
UT,UT-HD-45,R,R,Lean,Steve Eliason,Wendy Davis,False,28725,1.1590617456048655e-08,3.4771852368145964e-08
UT,UT-HD-46,False,D,Safe,Jaren Davis,Gay Bennion,Lee Anne Walker,27700,1.3086549931814323e-10,3.925964979544297e-10
UT,UT-HD-47,R,R,Lean,Steve Christiansen,Scott Bell,False,24935,6.4094645213573324e-09,1.9228393564071997e-08
UT,UT-HD-48,R,R,Safe,Keven Stratton,Lucas Ramirez,Joseph Shelton,25215,2.234824183014201e-08,6.704472549042603e-08
UT,UT-HD-49,R,R,Lean,Robert Spendlove,Siamak Khadjenoury,False,26380,6.924776639366699e-09,2.0774329918100097e-08
UT,UT-HD-50,R,R,Safe,Susan Pulsipher,Emily Hayes,False,32585,1.8675541213421416e-08,5.602662364026425e-08
UT,UT-HD-51,R,R,Safe,Jeff Stenquist,David Hunt,False,27010,3.1044681192990507e-08,9.313404357897152e-08
UT,UT-HD-52,R,R,Safe,Candice Pierucci,Catherine Voutaz,False,30750,1.8305037363219433e-08,5.49151120896583e-08
UT,UT-HD-53,R,R,Safe,Kera Birkeland,Cheryl Butler,False,27345,1.8193435729523325e-08,5.4580307188569974e-08
UT,UT-HD-54,False,False,Toss-Up,Mike Kohler,Meaghan Miller,False,29710,1.9781859343409765e-09,5.9345578030229294e-09
UT,UT-HD-56,R,R,Safe,Kay Christofferson,False,Kate Walters,24985,2.436766673651839e-08,7.310300020955517e-08
UT,UT-HD-58,False,R,Safe,Steven Lund,False,"Russell Hatch, J. Morrill",26870,1.890365248585985e-08,5.6710957457579547e-08
UT,UT-HD-59,R,R,Safe,Val Petersen,False,Catherine Eslinger,27260,1.9557993368119007e-08,5.867398010435702e-08
UT,UT-HD-60,False,R,Safe,Nelson Abbot,False,"Tommy Williams, Christine Heath",26480,2.1724775147889328e-08,6.517432544366798e-08
UT,UT-HD-61,R,R,Safe,Marsha Judkins,False,Nils Bergeson,24780,2.3067575644064846e-08,6.920272693219454e-08
UT,UT-HD-62,R,R,Safe,Travis Seegmiller,False,False,32215,1.7334937262329306e-08,5.200481178698792e-08
UT,UT-HD-63,R,R,Safe,Adam Robertson,Jenna Rakuita,Austin Simcox,31465,1.546420162111756e-08,4.639260486335268e-08
UT,UT-HD-64,R,R,Likely,Norm Thurston,False,Kathy Givens,24645,2.7646910705550996e-08,8.294073211665299e-08
UT,UT-HD-68,R,R,Safe,Merrill Nelson,Amiee Finster,Kirk Pearson,25080,2.0355770759955538e-08,6.106731227986661e-08
UT,UT-HD-70,R,R,Safe,Carl Albrecht,Jessica O'Leary,False,25485,2.0054724073569584e-08,6.016417222070875e-08
UT,UT-HD-72,R,R,Safe,Rex Shipp,Lonnie White,Piper Manesse,26985,2.0052274441004648e-08,6.015682332301394e-08
UT,UT-HD-73,R,R,Safe,Phil Lyman,Aaron Brewer,False,26405,1.8601507261275553e-08,5.580452178382666e-08
UT,UT-HD-74,R,R,Safe,Lowry Snow,Kenzie Carter,False,30580,1.830836755345542e-08,5.492510266036626e-08
UT,UT-HD-75,R,R,Safe,Walt Brooks,Rebecca Sullivan,False,27485,1.9938881321403604e-08,5.981664396421081e-08
WI,WI-SD-2,R,R,Safe,Robert Cowles,Tony Lee,False,135200,2.119866615579724e-09,1.4839066309058069e-08
WI,WI-SD-4,D,D,Safe,False,Lena Taylor,False,117375,4.6630155514648663e-08,3.2641108860254064e-07
WI,WI-SD-6,D,D,Safe,Alciro Deacon,La Toyna Johnson,False,118480,5.275173664553989e-08,3.6926215651877925e-07
WI,WI-SD-8,False,R,Likely,Alberta Darling,Neal Plotkin,False,132700,1.3612531213347268e-08,9.528771849343087e-08
WI,WI-SD-10,D,R,Lean,Rob Stafsholt,Patty Schachtner,False,134785,2.224509187964685e-08,1.5571564315752795e-07
WI,WI-SD-12,False,R,Safe,Mary Czaja-Felzkowski,Ed Vocke,False,136545,5.3216802076150316e-09,3.725176145330522e-08
WI,WI-SD-14,False,R,Safe,Joan Ballweg,Joni Anderson,False,132375,6.817117204072076e-09,4.7719820428504534e-08
WI,WI-SD-16,False,D,Safe,Scott Barker,Melissa Agard Sargent,False,134480,3.775561185914711e-08,2.6428928301402976e-07
WI,WI-SD-18,R,R,Likely,Dan Feyen,Aaron Wojciechowski,False,135870,2.0639071895978134e-08,1.4447350327184694e-07
WI,WI-SD-24,R,R,Lean,Patrick Testin,Paul Piotrowski,False,133495,5.9301939248079805e-08,4.1511357473655863e-07
WI,WI-SD-28,False,R,Safe,Julian Bradley,Adam Murphy,False,135355,3.495830958044621e-09,2.4470816706312348e-08
WI,WI-SD-30,False,R,Tilt,Eric Wimberger,Johnathon Hanson,False,127020,7.245940958355845e-08,5.072158670849092e-07
WI,WI-SD-32,False,D,Lean,Dan Kapanke,Brad Pfaff,False,136495,4.6353453730940686e-07,3.244741761165848e-06
WI,WI-HD-1,R,R,Safe,Joel Kitchens,Kim Delorit Jensen,False,45605,5.059927588035862e-09,3.541949311625103e-08
WI,WI-HD-2,R,R,Safe,Shae Sortwell,Mark Kiley,False,45065,1.2721145914440513e-08,8.904802140108359e-08
WI,WI-HD-3,R,R,Safe,Ron Tusler,Emily Voight,False,44405,1.2930780113329376e-08,9.051546079330564e-08
WI,WI-HD-4,False,R,Likely,David Steffen,Kathy Hinkfuss,False,44050,5.747921838494818e-08,4.023545286946373e-07
WI,WI-HD-6,False,R,Safe,Gary Tauchen,Richard Sarnwick,False,43560,6.310390432417989e-09,4.4172733026925926e-08
WI,WI-HD-8,False,D,Safe,Angel Sanchez,Sylvia Ortiz-Velez,False,24540,2.3222236444908617e-07,1.6255565511436032e-06
WI,WI-HD-9,D,D,Safe,Veronica Diaz,Marisabel Cabrera,False,31335,1.6936361391106658e-07,1.185545297377466e-06
WI,WI-HD-11,False,D,Safe,Orlando Owens,Dora Drake,False,38395,1.2595046516850061e-07,8.816532561795043e-07
WI,WI-HD-12,D,D,Safe,Ozell Cox,LaKeshia N. Myers,False,40810,1.1871379579364572e-07,8.3099657055552e-07
WI,WI-HD-13,R,False,Toss-Up,Rob Hutton,Sara Rodriguez,False,45260,1.6601877228517026e-07,1.1621314059961918e-06
WI,WI-HD-14,False,D,Lean,Bonnie Lee,Robyn Vining,False,43050,5.609476897427967e-07,3.926633828199577e-06
WI,WI-HD-15,R,R,Safe,Joe Sanfelippo,Jessica Katzenmeyer,False,44860,3.745638910146454e-09,2.6219472371025176e-08
WI,WI-HD-16,D,D,Safe,False,Kalan Haywood,Dennis C. Walton,39550,1.383467775895042e-07,9.684274431265294e-07
WI,WI-HD-17,False,D,Safe,Abie Eisenbach,Supreme Moore Omokunde,False,41955,1.3209548754833378e-07,9.246684128383365e-07
WI,WI-HD-19,D,D,Safe,Helmut Fritz,Jonathan Brostoff,False,53185,1.0221735324833503e-07,7.155214727383452e-07
WI,WI-HD-21,R,R,Likely,Jessie Rodriguez,Erik Brooks,False,43370,3.8429934567929536e-08,2.6900954197550675e-07
WI,WI-HD-22,R,R,Safe,Janel Brandtjen,False,Aaron James Matteson,45430,3.6147926874008363e-09,2.5303548811805854e-08
WI,WI-HD-23,R,D,Tilt,Jim Ott,Deb Andraca,False,42935,3.3655781717101263e-07,2.3559047201970884e-06
WI,WI-HD-24,R,R,Tilt,Dan Knodl,Emily Siegrist,False,44335,8.255279282387562e-08,5.778695497671293e-07
WI,WI-HD-25,R,R,Safe,Paul Tittl,Kerry Trask,False,43020,5.895210319906141e-09,4.126647223934299e-08
WI,WI-HD-26,R,R,Safe,Terry Katsma,Mary Donohue,False,43150,1.3163240497604534e-08,9.214268348323174e-08
WI,WI-HD-28,R,R,Safe,Gae Magnafici,Kim Ann Butler,False,43965,1.4592990371653514e-08,1.021509326015746e-07
WI,WI-HD-29,False,R,Safe,Clint Moses,John Calabrese,False,44970,1.2933761617262007e-08,9.053633132083405e-08
WI,WI-HD-30,False,R,Tilt,Shannon Zimmerman,Sarah Yacoub,False,45855,9.85296179090156e-08,6.897073253631092e-07
WI,WI-HD-31,R,R,Safe,Amy Loudenbeck,Elizabeth Lochner-Abel,False,43555,1.0767734259786721e-08,7.537413981850705e-08
WI,WI-HD-32,R,R,Safe,Tyler August,Katherine Gaulke,False,42155,1.118930970100962e-08,7.832516790706734e-08
WI,WI-HD-33,R,R,Safe,Cody Horlacher,Mason Becker,False,44805,7.0138529428831475e-09,4.909697060018203e-08
WI,WI-HD-34,R,R,Safe,Rob Swearingen,Kirk Bangstad,False,46800,7.3374286646554765e-09,5.1362000652588335e-08
WI,WI-HD-35,False,R,Safe,Calvin Callahan,Tyler E. Ruprecht,False,44560,1.2841652963224703e-08,8.989157074257292e-08
WI,WI-HD-37,R,R,Safe,John Jagler,Abigail Lowery,Stephen Ratzlaff,43645,3.6796875546585284e-09,2.57578128826097e-08
WI,WI-HD-38,R,R,Safe,Barbara Dittrich,Melissa Winker,False,44700,1.308532371346871e-08,9.159726599428097e-08
WI,WI-HD-39,R,R,Safe,Mark Born,Izzy Hassey Nevarez,False,43530,4.071111781023262e-09,2.8497782467162835e-08
WI,WI-HD-40,R,R,Safe,Kevin Petersen,Deb Silvers,False,44410,4.9648346545083655e-09,3.475384258155856e-08
WI,WI-HD-41,False,R,Safe,Alex Dallman,Nate Zimdars,Jean Bartz,44350,1.3714645086260191e-08,9.600251560382134e-08
WI,WI-HD-42,R,R,Safe,Jon Plumer,Melisa Arndt,False,43615,1.4259492475687807e-08,9.981644732981465e-08
WI,WI-HD-43,D,D,Safe,Beth Drew,Don Vruwink,False,47085,3.1775562914226896e-07,2.2242894039958827e-06
WI,WI-HD-44,False,D,Safe,DuWayne Severson,Sue Conley,False,43005,2.183590660509438e-07,1.5285134623566066e-06
WI,WI-HD-45,D,D,Safe,Tawny Gustina,Mark Spreitzer,False,40885,1.1658566945182969e-07,8.160996861628078e-07
